product_id,product_name,brand,category,sub_category,description,price,cost_price,discount_percentage,final_price,stock_quantity,reorder_level,supplier_name,sku,rating,total_reviews,total_sold,warranty_months,weight,color,specifications,launch_date,status,image_url
P0313,Mamaearth Lipstick,Mamaearth,Beauty,Lipstick,"Mamaearth brings you this premium lipstick, built to last with modern features that customers love.",963.0,788.64,5,914.85,250,24,Mamaearth India Distributors,SKU-BEA-0313,3.8,5,36,0,7.64,Green,"Green, 7.64kg",2025-03-01,Active,https://source.unsplash.com/400x400/?lipstick+makeup&sig=313
P0314,Nivea Face Cream,Nivea,Beauty,Face Cream,"Experience top performance with the Nivea face cream, trusted by thousands of happy customers across India.",1882.0,1305.07,15,1599.7,15,5,Nivea India Distributors,SKU-BEA-0314,4.5,8,40,0,11.15,Red,"Red, 11.15kg",2024-09-02,Active,https://source.unsplash.com/400x400/?face+cream+skincare&sig=314
P0315,Penguin Non-Fiction,Penguin,Books,Non-Fiction,"A budget-friendly yet durable non-fiction from Penguin, ideal for households looking for good value.",647.0,472.2,10,582.3,368,35,Penguin India Distributors,SKU-BOO-0315,3.7,9,36,0,18.14,White,"White, 18.14kg",2026-03-22,Active,https://source.unsplash.com/400x400/?nonfiction+book&sig=315
P0316,Voltas Microwave Oven,Voltas,Home Appliances,Microwave Oven,"A budget-friendly yet durable microwave oven from Voltas, ideal for households looking for good value.",7410.0,5541.36,15,6298.5,350,58,Voltas India Distributors,SKU-HOM-0316,3.2,8,43,0,12.0,Beige,"Beige, 12.0kg",2025-08-10,Active,https://source.unsplash.com/400x400/?microwave+oven&sig=316
P0317,SG Cricket Bat,SG,Sports,Cricket Bat,"Experience top performance with the SG cricket bat, trusted by thousands of happy customers across India.",900.0,729.61,20,720.0,411,26,SG India Distributors,SKU-SPO-0317,3.4,5,38,0,7.59,White,"White, 7.59kg",2026-06-05,Out of Stock,https://source.unsplash.com/400x400/?cricket+bat&sig=317
P0318,Havells Air Conditioner,Havells,Home Appliances,Air Conditioner,"Havells brings you this premium air conditioner, built to last with modern features that customers love.",64420.0,42077.21,10,57978.0,318,43,Havells India Distributors,SKU-HOM-0318,4.0,13,65,0,0.33,Beige,"Beige, 0.33kg",2026-03-08,Active,https://source.unsplash.com/400x400/?air+conditioner&sig=318
P0319,Nike Badminton Racket,Nike,Sports,Badminton Racket,"Nike brings you this premium badminton racket, built to last with modern features that customers love.",4080.0,2683.82,10,3672.0,411,56,Nike India Distributors,SKU-SPO-0319,3.2,8,42,0,4.39,Beige,"Beige, 4.39kg",2025-10-10,Active,https://source.unsplash.com/400x400/?badminton+racket&sig=319
P0320,Whirlpool Air Conditioner,Whirlpool,Home Appliances,Air Conditioner,"This air conditioner by Whirlpool combines quality materials with an attractive design, perfect for daily needs.",41430.0,34593.67,5,39358.5,3,5,Whirlpool India Distributors,SKU-HOM-0320,3.4,8,40,6,8.09,Black,"Black, 8.09kg, Warranty: 6 months",2026-05-05,Active,https://source.unsplash.com/400x400/?air+conditioner&sig=320
P0321,Himalaya Face Cream,Himalaya,Beauty,Face Cream,"Himalaya brings you this premium face cream, built to last with modern features that customers love.",213.0,175.6,20,170.4,9,5,Himalaya India Distributors,SKU-BEA-0321,3.3,12,57,0,2.59,Silver,"Silver, 2.59kg",2025-01-15,Active,https://source.unsplash.com/400x400/?face+cream+skincare&sig=321
P0322,HP Smartwatch,HP,Electronics,Smartwatch,"HP brings you this premium smartwatch, built to last with modern features that customers love.",11370.0,7541.32,25,8527.5,200,36,HP India Distributors,SKU-ELE-0322,3.5,11,47,6,20.25,Black,"Black, 20.25kg, Warranty: 6 months",2026-04-16,Active,https://source.unsplash.com/400x400/?smartwatch&sig=322
P0323,Allen Solly Handbag,Allen Solly,Fashion,Handbag,"Experience top performance with the Allen Solly handbag, trusted by thousands of happy customers across India.",4560.0,3198.26,15,3876.0,292,35,Allen Solly India Distributors,SKU-FAS-0323,4.0,8,54,0,18.74,Gold,"Gold, 18.74kg",2025-12-24,Active,https://source.unsplash.com/400x400/?handbag&sig=323
P0324,HarperCollins Self-Help,HarperCollins,Books,Self-Help,"This self-help by HarperCollins combines quality materials with an attractive design, perfect for daily needs.",336.0,227.12,5,319.2,86,14,HarperCollins India Distributors,SKU-BOO-0324,3.8,4,39,0,2.72,Red,"Red, 2.72kg",2026-04-28,Active,https://source.unsplash.com/400x400/?self+help+book&sig=324
P0325,Yonex Dumbbells,Yonex,Sports,Dumbbells,"This dumbbells by Yonex combines quality materials with an attractive design, perfect for daily needs.",4520.0,3210.2,25,3390.0,304,38,Yonex India Distributors,SKU-SPO-0325,4.2,9,48,0,9.43,Blue,"Blue, 9.43kg",2025-10-13,Inactive,https://source.unsplash.com/400x400/?dumbbells+gym&sig=325
P0326,Oxford Press Non-Fiction,Oxford Press,Books,Non-Fiction,"Oxford Press brings you this premium non-fiction, built to last with modern features that customers love.",1135.0,745.52,20,908.0,299,18,Oxford Press India Distributors,SKU-BOO-0326,4.0,3,34,0,0.95,Red,"Red, 0.95kg",2026-05-18,Active,https://source.unsplash.com/400x400/?nonfiction+book&sig=326
P0327,Amul Beverages,Amul,Groceries,Beverages,"Experience top performance with the Amul beverages, trusted by thousands of happy customers across India.",221.0,168.94,25,165.75,395,37,Amul India Distributors,SKU-GRO-0327,3.3,7,54,0,11.38,Grey,"Grey, 11.38kg",2025-03-14,Inactive,https://source.unsplash.com/400x400/?beverage+drink&sig=327
P0328,Cosco Cycling Helmet,Cosco,Sports,Cycling Helmet,"This cycling helmet by Cosco combines quality materials with an attractive design, perfect for daily needs.",1150.0,811.74,30,805.0,437,40,Cosco India Distributors,SKU-SPO-0328,3.8,11,46,0,19.32,Brown,"Brown, 19.32kg",2025-12-19,Out of Stock,https://source.unsplash.com/400x400/?cycling+helmet&sig=328
P0329,Tata Rice,Tata,Groceries,Rice,"A budget-friendly yet durable rice from Tata, ideal for households looking for good value.",1102.0,791.76,30,771.4,82,8,Tata India Distributors,SKU-GRO-0329,3.8,10,62,0,2.46,Brown,"Brown, 2.46kg",2024-12-14,Active,https://source.unsplash.com/400x400/?rice+grains&sig=329
P0330,Penguin Biography,Penguin,Books,Biography,"Penguin brings you this premium biography, built to last with modern features that customers love.",640.0,453.85,15,544.0,121,15,Penguin India Distributors,SKU-BOO-0330,4.0,4,46,0,20.52,Beige,"Beige, 20.52kg",2025-09-18,Active,https://source.unsplash.com/400x400/?biography+book&sig=330
P0331,Nike Jacket,Nike,Fashion,Jacket,"A budget-friendly yet durable jacket from Nike, ideal for households looking for good value.",5200.0,3610.73,0,5200.0,67,13,Nike India Distributors,SKU-FAS-0331,4.0,10,44,0,13.17,Beige,"Beige, 13.17kg",2026-02-01,Active,https://source.unsplash.com/400x400/?jacket+fashion&sig=331
P0332,Xiaomi Camera,Xiaomi,Electronics,Camera,"Xiaomi brings you this premium camera, built to last with modern features that customers love.",46110.0,38706.24,30,32277.0,65,8,Xiaomi India Distributors,SKU-ELE-0332,3.3,6,30,12,13.57,Gold,"Gold, 13.57kg, Warranty: 12 months",2025-01-09,Active,https://source.unsplash.com/400x400/?camera&sig=332
P0333,Bajaj Washing Machine,Bajaj,Home Appliances,Washing Machine,"Experience top performance with the Bajaj washing machine, trusted by thousands of happy customers across India.",14350.0,12108.95,20,11480.0,118,14,Bajaj India Distributors,SKU-HOM-0333,3.3,3,43,0,3.49,Grey,"Grey, 3.49kg",2025-07-02,Active,https://source.unsplash.com/400x400/?washing+machine&sig=333
P0334,Rupa Publications Children's Books,Rupa Publications,Books,Children's Books,"Experience top performance with the Rupa Publications children's books, trusted by thousands of happy customers across India.",454.0,355.77,10,408.6,448,59,Rupa Publications India Distributors,SKU-BOO-0334,3.7,3,34,0,3.68,Blue,"Blue, 3.68kg",2024-12-28,Active,https://source.unsplash.com/400x400/?children+books&sig=334
P0335,Amul Spices,Amul,Groceries,Spices,"This spices by Amul combines quality materials with an attractive design, perfect for daily needs.",404.0,314.8,20,323.2,265,21,Amul India Distributors,SKU-GRO-0335,4.4,5,47,0,22.33,White,"White, 22.33kg",2024-12-28,Out of Stock,https://source.unsplash.com/400x400/?spices+indian&sig=335
P0336,Maybelline Perfume,Maybelline,Beauty,Perfume,"A reliable perfume from Maybelline, designed for everyday use with a great balance of performance and value.",2800.0,2196.5,10,2520.0,187,15,Maybelline India Distributors,SKU-BEA-0336,3.6,13,50,0,7.85,White,"White, 7.85kg",2026-01-22,Out of Stock,https://source.unsplash.com/400x400/?perfume+bottle&sig=336
P0337,Woodland Shoes,Woodland,Fashion,Shoes,"A reliable shoes from Woodland, designed for everyday use with a great balance of performance and value.",4190.0,3276.93,10,3771.0,378,26,Woodland India Distributors,SKU-FAS-0337,4.0,11,52,0,21.89,Black,"Black, 21.89kg",2025-07-22,Active,https://source.unsplash.com/400x400/?shoes&sig=337
P0338,Bajaj Vacuum Cleaner,Bajaj,Home Appliances,Vacuum Cleaner,"Bajaj brings you this premium vacuum cleaner, built to last with modern features that customers love.",4920.0,3657.06,5,4674.0,415,55,Bajaj India Distributors,SKU-HOM-0338,3.5,8,43,12,2.67,Gold,"Gold, 2.67kg, Warranty: 12 months",2026-01-24,Active,https://source.unsplash.com/400x400/?vacuum+cleaner&sig=338
P0339,Yonex Yoga Mat,Yonex,Sports,Yoga Mat,"This yoga mat by Yonex combines quality materials with an attractive design, perfect for daily needs.",1778.0,1392.14,20,1422.4,174,12,Yonex India Distributors,SKU-SPO-0339,4.2,8,51,0,12.74,Green,"Green, 12.74kg",2026-05-24,Out of Stock,https://source.unsplash.com/400x400/?yoga+mat&sig=339
P0340,Fabindia Saree,Fabindia,Fashion,Saree,"A budget-friendly yet durable saree from Fabindia, ideal for households looking for good value.",7880.0,5252.96,0,7880.0,330,48,Fabindia India Distributors,SKU-FAS-0340,4.3,9,45,0,16.67,White,"White, 16.67kg",2025-10-25,Out of Stock,https://source.unsplash.com/400x400/?saree+indian&sig=340
P0341,OnePlus Bluetooth Speaker,OnePlus,Electronics,Bluetooth Speaker,"A budget-friendly yet durable bluetooth speaker from OnePlus, ideal for households looking for good value.",7080.0,5787.78,20,5664.0,269,32,OnePlus India Distributors,SKU-ELE-0341,4.0,8,51,0,14.8,Pink,"Pink, 14.8kg",2024-11-25,Inactive,https://source.unsplash.com/400x400/?bluetooth+speaker&sig=341
P0342,Lakme Shampoo,Lakme,Beauty,Shampoo,"A reliable shampoo from Lakme, designed for everyday use with a great balance of performance and value.",229.0,183.84,15,194.65,265,35,Lakme India Distributors,SKU-BEA-0342,3.2,5,42,0,16.21,Brown,"Brown, 16.21kg",2025-07-28,Active,https://source.unsplash.com/400x400/?shampoo+hair+care&sig=342
P0343,Haldiram's Snacks,Haldiram's,Groceries,Snacks,"Haldiram's brings you this premium snacks, built to last with modern features that customers love.",349.0,229.45,20,279.2,395,55,Haldiram's India Distributors,SKU-GRO-0343,3.8,4,31,0,4.6,Pink,"Pink, 4.6kg",2026-03-10,Active,https://source.unsplash.com/400x400/?snacks+chips&sig=343
P0344,Samsung Microwave Oven,Samsung,Home Appliances,Microwave Oven,"This microwave oven by Samsung combines quality materials with an attractive design, perfect for daily needs.",10850.0,7946.85,0,10850.0,351,36,Samsung India Distributors,SKU-HOM-0344,3.6,5,32,6,6.99,Black,"Black, 6.99kg, Warranty: 6 months",2025-04-18,Active,https://source.unsplash.com/400x400/?microwave+oven&sig=344
P0345,Maybelline Sunscreen,Maybelline,Beauty,Sunscreen,"Experience top performance with the Maybelline sunscreen, trusted by thousands of happy customers across India.",1488.0,1045.52,5,1413.6,51,12,Maybelline India Distributors,SKU-BEA-0345,4.6,11,66,0,19.55,Blue,"Blue, 19.55kg",2025-07-29,Active,https://source.unsplash.com/400x400/?sunscreen+spf&sig=345
P0346,Penguin Academic,Penguin,Books,Academic,"Experience top performance with the Penguin academic, trusted by thousands of happy customers across India.",1030.0,796.48,10,927.0,145,22,Penguin India Distributors,SKU-BOO-0346,2.8,6,27,0,15.58,Pink,"Pink, 15.58kg",2025-06-23,Active,https://source.unsplash.com/400x400/?textbook+study&sig=346
P0347,Van Heusen Kurta,Van Heusen,Fashion,Kurta,"Van Heusen brings you this premium kurta, built to last with modern features that customers love.",1010.0,829.41,25,757.5,144,15,Van Heusen India Distributors,SKU-FAS-0347,3.3,9,45,0,0.5,Red,"Red, 0.5kg",2025-07-03,Inactive,https://source.unsplash.com/400x400/?kurta+indian+fashion&sig=347
P0348,Bajaj Water Purifier,Bajaj,Home Appliances,Water Purifier,"A reliable water purifier from Bajaj, designed for everyday use with a great balance of performance and value.",18540.0,14647.45,30,12978.0,94,20,Bajaj India Distributors,SKU-HOM-0348,4.3,11,67,24,2.42,Gold,"Gold, 2.42kg, Warranty: 24 months",2025-02-26,Active,https://source.unsplash.com/400x400/?water+purifier&sig=348
P0349,Bajaj Mixer Grinder,Bajaj,Home Appliances,Mixer Grinder,"A budget-friendly yet durable mixer grinder from Bajaj, ideal for households looking for good value.",2450.0,1759.18,15,2082.5,169,13,Bajaj India Distributors,SKU-HOM-0349,3.0,7,44,0,24.27,Silver,"Silver, 24.27kg",2026-03-13,Active,https://source.unsplash.com/400x400/?mixer+grinder+kitchen&sig=349
P0350,Dell Tablet,Dell,Electronics,Tablet,"Dell brings you this premium tablet, built to last with modern features that customers love.",20790.0,14158.04,10,18711.0,16,5,Dell India Distributors,SKU-ELE-0350,3.9,7,37,0,16.23,Red,"Red, 16.23kg",2025-10-31,Active,https://source.unsplash.com/400x400/?tablet&sig=350
P0351,Apple Power Bank,Apple,Electronics,Power Bank,"Experience top performance with the Apple power bank, trusted by thousands of happy customers across India.",1230.0,804.61,25,922.5,409,41,Apple India Distributors,SKU-ELE-0351,3.7,6,30,12,21.21,Gold,"Gold, 21.21kg, Warranty: 12 months",2025-02-13,Out of Stock,https://source.unsplash.com/400x400/?power+bank&sig=351
P0352,Realme ThinkPad E14,Realme,Electronics,Laptop,"This laptop by Realme combines quality materials with an attractive design, perfect for daily needs.",109750.0,92829.43,10,98775.0,338,48,Realme India Distributors,SKU-ELE-0352,4.5,4,33,6,22.51,Red,"Red, 22.51kg, Warranty: 6 months",2025-08-15,Inactive,https://source.unsplash.com/400x400/?laptop&sig=352
P0353,Biba Jeans,Biba,Fashion,Jeans,"Biba brings you this premium jeans, built to last with modern features that customers love.",920.0,725.55,15,782.0,419,59,Biba India Distributors,SKU-FAS-0353,3.3,6,31,0,24.53,Beige,"Beige, 24.53kg",2024-11-13,Out of Stock,https://source.unsplash.com/400x400/?jeans+fashion&sig=353
P0354,Amul Dairy Products,Amul,Groceries,Dairy Products,"Experience top performance with the Amul dairy products, trusted by thousands of happy customers across India.",282.0,189.21,10,253.8,340,32,Amul India Distributors,SKU-GRO-0354,4.0,5,38,0,14.4,Black,"Black, 14.4kg",2025-05-09,Active,https://source.unsplash.com/400x400/?dairy+milk+products&sig=354
P0355,Haldiram's Cooking Oil,Haldiram's,Groceries,Cooking Oil,"A reliable cooking oil from Haldiram's, designed for everyday use with a great balance of performance and value.",478.0,367.21,0,478.0,451,74,Haldiram's India Distributors,SKU-GRO-0355,3.3,10,47,0,11.97,Blue,"Blue, 11.97kg",2025-07-28,Active,https://source.unsplash.com/400x400/?cooking+oil+bottle&sig=355
P0356,Nilkamal Wardrobe,Nilkamal,Furniture,Wardrobe,"Experience top performance with the Nilkamal wardrobe, trusted by thousands of happy customers across India.",8220.0,6524.82,10,7398.0,456,69,Nilkamal India Distributors,SKU-FUR-0356,3.0,7,39,24,24.66,Red,"Red, 24.66kg, Warranty: 24 months",2024-12-21,Active,https://source.unsplash.com/400x400/?wardrobe+furniture&sig=356
P0357,Nivia Cricket Bat,Nivia,Sports,Cricket Bat,"A budget-friendly yet durable cricket bat from Nivia, ideal for households looking for good value.",8450.0,6632.69,15,7182.5,93,13,Nivia India Distributors,SKU-SPO-0357,4.1,7,36,0,14.71,Black,"Black, 14.71kg",2026-07-05,Inactive,https://source.unsplash.com/400x400/?cricket+bat&sig=357
P0358,Lakme Lipstick,Lakme,Beauty,Lipstick,"Lakme brings you this premium lipstick, built to last with modern features that customers love.",1111.0,801.78,0,1111.0,364,59,Lakme India Distributors,SKU-BEA-0358,4.2,5,42,0,6.3,Gold,"Gold, 6.3kg",2025-02-22,Active,https://source.unsplash.com/400x400/?lipstick+makeup&sig=358
P0359,Whirlpool Refrigerator,Whirlpool,Home Appliances,Refrigerator,"Experience top performance with the Whirlpool refrigerator, trusted by thousands of happy customers across India.",16920.0,14141.15,0,16920.0,135,10,Whirlpool India Distributors,SKU-HOM-0359,3.5,11,44,36,17.44,Blue,"Blue, 17.44kg, Warranty: 36 months",2025-09-01,Active,https://source.unsplash.com/400x400/?refrigerator&sig=359
P0360,Nike T-Shirt,Nike,Fashion,T-Shirt,"Nike brings you this premium t-shirt, built to last with modern features that customers love.",463.0,333.84,20,370.4,404,34,Nike India Distributors,SKU-FAS-0360,3.0,8,56,0,8.84,Pink,"Pink, 8.84kg",2025-03-27,Out of Stock,https://source.unsplash.com/400x400/?tshirt+fashion&sig=360
P0361,Godrej Interio Chair,Godrej Interio,Furniture,Chair,"This chair by Godrej Interio combines quality materials with an attractive design, perfect for daily needs.",6090.0,4874.21,30,4263.0,88,7,Godrej Interio India Distributors,SKU-FUR-0361,3.4,5,53,0,4.3,Beige,"Beige, 4.3kg",2024-11-12,Active,https://source.unsplash.com/400x400/?chair+furniture&sig=361
P0362,Nilkamal Table,Nilkamal,Furniture,Table,"Experience top performance with the Nilkamal table, trusted by thousands of happy customers across India.",11160.0,7315.72,15,9486.0,399,25,Nilkamal India Distributors,SKU-FUR-0362,3.9,8,50,0,13.43,Silver,"Silver, 13.43kg",2025-02-09,Out of Stock,https://source.unsplash.com/400x400/?table+furniture&sig=362
P0363,Urban Ladder Bed,Urban Ladder,Furniture,Bed,"Experience top performance with the Urban Ladder bed, trusted by thousands of happy customers across India.",29790.0,22783.3,25,22342.5,344,49,Urban Ladder India Distributors,SKU-FUR-0363,4.0,7,27,36,15.59,Beige,"Beige, 15.59kg, Warranty: 36 months",2024-09-07,Active,https://source.unsplash.com/400x400/?bed+furniture&sig=363
P0364,JBL Galaxy M14,JBL,Electronics,Smartphone,"Experience top performance with the JBL smartphone, trusted by thousands of happy customers across India.",84610.0,70819.12,0,84610.0,155,22,JBL India Distributors,SKU-ELE-0364,4.3,6,33,6,15.13,Gold,"Gold, 15.13kg, Warranty: 6 months",2025-02-20,Active,https://source.unsplash.com/400x400/?smartphone&sig=364
P0365,Durian Sofa,Durian,Furniture,Sofa,"Durian brings you this premium sofa, built to last with modern features that customers love.",51250.0,41349.14,0,51250.0,315,37,Durian India Distributors,SKU-FUR-0365,4.2,5,37,0,4.79,Green,"Green, 4.79kg",2025-12-22,Active,https://source.unsplash.com/400x400/?sofa+furniture&sig=365
P0366,Godrej Interio Bookshelf,Godrej Interio,Furniture,Bookshelf,"A budget-friendly yet durable bookshelf from Godrej Interio, ideal for households looking for good value.",13920.0,11612.41,0,13920.0,394,45,Godrej Interio India Distributors,SKU-FUR-0366,3.8,5,50,12,17.58,Beige,"Beige, 17.58kg, Warranty: 12 months",2026-03-18,Inactive,https://source.unsplash.com/400x400/?bookshelf&sig=366
P0367,Maybelline Hair Oil,Maybelline,Beauty,Hair Oil,"Experience top performance with the Maybelline hair oil, trusted by thousands of happy customers across India.",241.0,172.09,25,180.75,346,27,Maybelline India Distributors,SKU-BEA-0367,3.3,11,54,0,2.15,Black,"Black, 2.15kg",2025-08-28,Active,https://source.unsplash.com/400x400/?hair+oil+beauty&sig=367
P0368,Penguin Fiction,Penguin,Books,Fiction,"A budget-friendly yet durable fiction from Penguin, ideal for households looking for good value.",423.0,315.91,20,338.4,117,16,Penguin India Distributors,SKU-BOO-0368,3.0,3,49,0,4.78,White,"White, 4.78kg",2024-09-18,Active,https://source.unsplash.com/400x400/?fiction+books&sig=368
P0369,Realme Headphones,Realme,Electronics,Headphones,"This headphones by Realme combines quality materials with an attractive design, perfect for daily needs.",11340.0,8666.65,5,10773.0,300,27,Realme India Distributors,SKU-ELE-0369,3.8,8,38,0,4.79,Beige,"Beige, 4.79kg",2025-09-05,Out of Stock,https://source.unsplash.com/400x400/?headphones&sig=369
P0370,Adidas Football,Adidas,Sports,Football,"Experience top performance with the Adidas football, trusted by thousands of happy customers across India.",1580.0,1187.65,5,1501.0,224,23,Adidas India Distributors,SKU-SPO-0370,3.6,11,46,0,22.32,Silver,"Silver, 22.32kg",2025-02-13,Active,https://source.unsplash.com/400x400/?football&sig=370
P0371,Adidas Sunglasses,Adidas,Fashion,Sunglasses,"This sunglasses by Adidas combines quality materials with an attractive design, perfect for daily needs.",2180.0,1666.02,0,2180.0,10,5,Adidas India Distributors,SKU-FAS-0371,3.7,6,47,0,22.62,Pink,"Pink, 22.62kg",2024-08-11,Active,https://source.unsplash.com/400x400/?sunglasses&sig=371
P0372,Whirlpool Mixer Grinder,Whirlpool,Home Appliances,Mixer Grinder,"Whirlpool brings you this premium mixer grinder, built to last with modern features that customers love.",7920.0,6457.29,15,6732.0,430,64,Whirlpool India Distributors,SKU-HOM-0372,4.0,8,49,24,16.75,Green,"Green, 16.75kg, Warranty: 24 months",2026-05-05,Inactive,https://source.unsplash.com/400x400/?mixer+grinder+kitchen&sig=372
P0373,Nilkamal Wardrobe,Nilkamal,Furniture,Wardrobe,"This wardrobe by Nilkamal combines quality materials with an attractive design, perfect for daily needs.",12970.0,10709.8,10,11673.0,166,26,Nilkamal India Distributors,SKU-FUR-0373,3.5,14,53,6,20.44,Brown,"Brown, 20.44kg, Warranty: 6 months",2025-02-17,Inactive,https://source.unsplash.com/400x400/?wardrobe+furniture&sig=373
P0374,Levis Sunglasses,Levis,Fashion,Sunglasses,"A reliable sunglasses from Levis, designed for everyday use with a great balance of performance and value.",2660.0,1939.39,25,1995.0,30,8,Levis India Distributors,SKU-FAS-0374,4.0,6,45,0,22.57,Brown,"Brown, 22.57kg",2025-01-16,Active,https://source.unsplash.com/400x400/?sunglasses&sig=374
P0375,Yonex Cycling Helmet,Yonex,Sports,Cycling Helmet,"A budget-friendly yet durable cycling helmet from Yonex, ideal for households looking for good value.",2740.0,1872.72,10,2466.0,458,58,Yonex India Distributors,SKU-SPO-0375,4.7,9,41,0,7.19,Gold,"Gold, 7.19kg",2025-05-27,Active,https://source.unsplash.com/400x400/?cycling+helmet&sig=375
P0376,Samsung Washing Machine,Samsung,Home Appliances,Washing Machine,"A budget-friendly yet durable washing machine from Samsung, ideal for households looking for good value.",48530.0,35377.46,10,43677.0,454,29,Samsung India Distributors,SKU-HOM-0376,3.8,8,42,0,11.78,White,"White, 11.78kg",2024-09-12,Active,https://source.unsplash.com/400x400/?washing+machine&sig=376
P0377,Levis T-Shirt,Levis,Fashion,T-Shirt,"Experience top performance with the Levis t-shirt, trusted by thousands of happy customers across India.",1716.0,1178.71,0,1716.0,92,12,Levis India Distributors,SKU-FAS-0377,5.0,1,41,0,19.25,Pink,"Pink, 19.25kg",2026-04-10,Inactive,https://source.unsplash.com/400x400/?tshirt+fashion&sig=377
P0378,Dove Sunscreen,Dove,Beauty,Sunscreen,"Dove brings you this premium sunscreen, built to last with modern features that customers love.",1467.0,1179.04,15,1246.95,4,5,Dove India Distributors,SKU-BEA-0378,4.3,6,35,0,11.6,Pink,"Pink, 11.6kg",2025-07-31,Active,https://source.unsplash.com/400x400/?sunscreen+spf&sig=378
P0379,Amul Spices,Amul,Groceries,Spices,"A reliable spices from Amul, designed for everyday use with a great balance of performance and value.",221.0,185.5,30,154.7,15,5,Amul India Distributors,SKU-GRO-0379,3.7,11,47,0,1.83,Red,"Red, 1.83kg",2025-11-01,Inactive,https://source.unsplash.com/400x400/?spices+indian&sig=379
P0380,Philips Refrigerator,Philips,Home Appliances,Refrigerator,"A budget-friendly yet durable refrigerator from Philips, ideal for households looking for good value.",33710.0,22997.62,30,23597.0,130,9,Philips India Distributors,SKU-HOM-0380,3.5,10,42,24,15.5,Blue,"Blue, 15.5kg, Warranty: 24 months",2024-08-24,Active,https://source.unsplash.com/400x400/?refrigerator&sig=380
P0381,Nivia Dumbbells,Nivia,Sports,Dumbbells,"A reliable dumbbells from Nivia, designed for everyday use with a great balance of performance and value.",710.0,589.52,10,639.0,0,5,Nivia India Distributors,SKU-SPO-0381,3.2,6,29,0,19.08,Black,"Black, 19.08kg",2025-03-24,Out of Stock,https://source.unsplash.com/400x400/?dumbbells+gym&sig=381
P0382,Decathlon Cricket Bat,Decathlon,Sports,Cricket Bat,"Experience top performance with the Decathlon cricket bat, trusted by thousands of happy customers across India.",1850.0,1442.58,25,1387.5,450,52,Decathlon India Distributors,SKU-SPO-0382,3.0,8,39,0,22.77,Red,"Red, 22.77kg",2025-11-10,Out of Stock,https://source.unsplash.com/400x400/?cricket+bat&sig=382
P0383,IFB Air Conditioner,IFB,Home Appliances,Air Conditioner,"IFB brings you this premium air conditioner, built to last with modern features that customers love.",52570.0,37799.37,25,39427.5,207,36,IFB India Distributors,SKU-HOM-0383,4.1,8,48,12,7.24,Blue,"Blue, 7.24kg, Warranty: 12 months",2025-01-01,Active,https://source.unsplash.com/400x400/?air+conditioner&sig=383
P0384,Whirlpool Vacuum Cleaner,Whirlpool,Home Appliances,Vacuum Cleaner,"Experience top performance with the Whirlpool vacuum cleaner, trusted by thousands of happy customers across India.",9260.0,6057.78,10,8334.0,32,5,Whirlpool India Distributors,SKU-HOM-0384,3.4,9,51,0,21.02,Silver,"Silver, 21.02kg",2024-12-13,Active,https://source.unsplash.com/400x400/?vacuum+cleaner&sig=384
P0385,Bloomsbury Non-Fiction,Bloomsbury,Books,Non-Fiction,"Experience top performance with the Bloomsbury non-fiction, trusted by thousands of happy customers across India.",1084.0,804.45,25,813.0,200,34,Bloomsbury India Distributors,SKU-BOO-0385,4.0,4,37,0,18.11,Red,"Red, 18.11kg",2024-12-21,Active,https://source.unsplash.com/400x400/?nonfiction+book&sig=385
P0386,Fortune Rice,Fortune,Groceries,Rice,"This rice by Fortune combines quality materials with an attractive design, perfect for daily needs.",1155.0,882.05,15,981.75,414,45,Fortune India Distributors,SKU-GRO-0386,3.5,8,56,0,9.88,Brown,"Brown, 9.88kg",2025-03-13,Active,https://source.unsplash.com/400x400/?rice+grains&sig=386
P0387,Xiaomi Headphones,Xiaomi,Electronics,Headphones,"A budget-friendly yet durable headphones from Xiaomi, ideal for households looking for good value.",9960.0,7072.24,20,7968.0,1,5,Xiaomi India Distributors,SKU-ELE-0387,4.1,14,63,0,4.59,Brown,"Brown, 4.59kg",2025-10-23,Out of Stock,https://source.unsplash.com/400x400/?headphones&sig=387
P0388,Voltas Water Purifier,Voltas,Home Appliances,Water Purifier,"A budget-friendly yet durable water purifier from Voltas, ideal for households looking for good value.",10180.0,7975.0,10,9162.0,362,46,Voltas India Distributors,SKU-HOM-0388,3.0,1,29,12,3.85,Silver,"Silver, 3.85kg, Warranty: 12 months",2025-02-25,Active,https://source.unsplash.com/400x400/?water+purifier&sig=388
P0389,Nikon Smartwatch,Nikon,Electronics,Smartwatch,"A reliable smartwatch from Nikon, designed for everyday use with a great balance of performance and value.",4570.0,3821.66,15,3884.5,267,46,Nikon India Distributors,SKU-ELE-0389,3.5,8,55,36,2.24,Black,"Black, 2.24kg, Warranty: 36 months",2024-10-12,Active,https://source.unsplash.com/400x400/?smartwatch&sig=389
P0390,Nivia Football,Nivia,Sports,Football,"This football by Nivia combines quality materials with an attractive design, perfect for daily needs.",2630.0,1874.29,15,2235.5,69,14,Nivia India Distributors,SKU-SPO-0390,4.3,10,44,0,22.74,Gold,"Gold, 22.74kg",2026-05-07,Active,https://source.unsplash.com/400x400/?football&sig=390
