review_id,product_id,user_id,rating,review_title,review_text,sentiment,review_date,verified_purchase
REV00251,P0187,U0070,3,Decent,"Decent quality, meets basic expectations.",Neutral,2025-07-02,TRUE
REV00252,P0008,U0084,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-07-07,TRUE
REV00253,P0053,U0220,5,Excellent quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-06-08,TRUE
REV00254,P0221,U0147,5,Loved it!,"Great value for money, exactly as described.",Positive,2026-03-24,TRUE
REV00255,P0363,U0043,4,Excellent quality,"Superb product, using it daily without any issues.",Positive,2026-06-22,TRUE
REV00256,P0058,U0012,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-22,TRUE
REV00257,P0183,U0448,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2025-12-09,TRUE
REV00258,P0330,U0485,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-04-13,TRUE
REV00259,P0068,U0080,5,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-20,TRUE
REV00260,P0105,U0483,4,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-12,TRUE
REV00261,P0386,U0480,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-06-12,TRUE
REV00262,P0214,U0444,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-05-21,TRUE
REV00263,P0039,U0047,5,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-03-17,TRUE
REV00264,P0047,U0223,4,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-10-23,TRUE
REV00265,P0336,U0282,4,Superb build quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-14,TRUE
REV00266,P0265,U0190,5,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-03-17,TRUE
REV00267,P0258,U0483,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2025-12-12,TRUE
REV00268,P0032,U0480,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-06-16,TRUE
REV00269,P0381,U0160,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-06-19,TRUE
REV00270,P0016,U0189,5,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-12,TRUE
REV00271,P0391,U0476,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-07-27,TRUE
REV00272,P0157,U0428,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-03-23,TRUE
REV00273,P0037,U0103,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-10-20,TRUE
REV00274,P0053,U0087,3,Average product,"Decent quality, meets basic expectations.",Neutral,2026-07-10,TRUE
REV00275,P0373,U0364,4,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-02-15,TRUE
REV00276,P0164,U0268,2,Below expectations,"Battery drains quickly, not satisfied with performance.",Negative,2026-05-31,FALSE
REV00277,P0057,U0102,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2025-12-20,TRUE
REV00278,P0206,U0062,5,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-20,FALSE
REV00279,P0022,U0328,4,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-02-16,TRUE
REV00280,P0201,U0213,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-05-26,TRUE
REV00281,P0118,U0464,3,Could be better,"Average product, does the job but nothing special.",Neutral,2025-08-03,TRUE
REV00282,P0072,U0074,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2026-07-08,TRUE
REV00283,P0119,U0232,4,Loved it!,"Great value for money, exactly as described.",Positive,2025-06-30,TRUE
REV00284,P0165,U0167,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2024-09-11,TRUE
REV00285,P0311,U0464,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-12-04,TRUE
REV00286,P0271,U0224,5,Superb build quality,"Superb product, using it daily without any issues.",Positive,2026-05-04,TRUE
REV00287,P0087,U0158,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-07-08,TRUE
REV00288,P0111,U0193,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-23,TRUE
REV00289,P0253,U0099,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2025-10-13,TRUE
REV00290,P0322,U0159,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-12-29,TRUE
REV00291,P0394,U0078,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-04-14,TRUE
REV00292,P0174,U0369,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-10-06,FALSE
REV00293,P0073,U0223,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-26,TRUE
REV00294,P0231,U0388,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2025-07-10,TRUE
REV00295,P0133,U0290,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-07-13,TRUE
REV00296,P0106,U0476,5,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-07-05,TRUE
REV00297,P0210,U0401,5,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-05-17,TRUE
REV00298,P0249,U0358,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-28,TRUE
REV00299,P0270,U0296,5,Loved it!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-02,TRUE
REV00300,P0303,U0126,3,Decent,"Decent quality, meets basic expectations.",Neutral,2025-12-15,FALSE
REV00301,P0393,U0092,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-05-29,TRUE
REV00302,P0053,U0360,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2025-09-30,TRUE
REV00303,P0321,U0103,2,Disappointed,"Very poor build quality, broke within a week.",Negative,2026-04-12,TRUE
REV00304,P0025,U0068,4,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2026-08-06,FALSE
REV00305,P0179,U0135,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-01-24,TRUE
REV00306,P0342,U0034,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-06-24,TRUE
REV00307,P0140,U0210,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-03-09,TRUE
REV00308,P0070,U0022,5,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-11,FALSE
REV00309,P0398,U0242,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-05-30,TRUE
REV00310,P0311,U0332,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2025-09-16,TRUE
REV00311,P0274,U0330,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-01-11,TRUE
REV00312,P0016,U0484,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-01,TRUE
REV00313,P0270,U0122,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-01-17,TRUE
REV00314,P0098,U0437,5,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-04,FALSE
REV00315,P0171,U0432,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-10-14,TRUE
REV00316,P0113,U0083,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-06-02,TRUE
REV00317,P0358,U0044,5,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-25,TRUE
REV00318,P0163,U0182,4,Amazing product!,"Worth every rupee, quality exceeded my expectations.",Positive,2025-08-06,TRUE
REV00319,P0387,U0401,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2025-02-10,TRUE
REV00320,P0395,U0210,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-03-10,TRUE
REV00321,P0248,U0255,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-08-06,TRUE
REV00322,P0280,U0330,4,Loved it!,"Great value for money, exactly as described.",Positive,2025-10-24,TRUE
REV00323,P0088,U0325,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2024-12-02,TRUE
REV00324,P0239,U0320,4,Best in this price range,"Great value for money, exactly as described.",Positive,2026-03-30,TRUE
REV00325,P0269,U0254,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-17,TRUE
REV00326,P0328,U0450,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-27,FALSE
REV00327,P0121,U0068,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-08-06,TRUE
REV00328,P0372,U0447,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-02-09,TRUE
REV00329,P0250,U0245,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2025-12-28,TRUE
REV00330,P0093,U0163,4,Loved it!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-17,TRUE
REV00331,P0201,U0268,4,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-06-19,TRUE
REV00332,P0318,U0074,4,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2026-06-05,TRUE
REV00333,P0261,U0058,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-01-02,TRUE
REV00334,P0140,U0470,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-03-06,TRUE
REV00335,P0325,U0248,4,Loved it!,"Superb product, using it daily without any issues.",Positive,2025-12-31,FALSE
REV00336,P0219,U0079,4,Excellent quality,"Superb product, using it daily without any issues.",Positive,2026-04-16,TRUE
REV00337,P0391,U0069,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2024-12-21,TRUE
REV00338,P0064,U0115,4,Superb build quality,"Great value for money, exactly as described.",Positive,2025-12-30,TRUE
REV00339,P0253,U0267,4,Great purchase,Very satisfied with the build quality and finish.,Positive,2026-08-01,TRUE
REV00340,P0070,U0163,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-06-19,TRUE
REV00341,P0113,U0479,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2025-02-02,TRUE
REV00342,P0311,U0076,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2025-11-13,TRUE
REV00343,P0360,U0259,3,Average product,"Average product, does the job but nothing special.",Neutral,2025-05-24,TRUE
REV00344,P0267,U0028,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-05-02,TRUE
REV00345,P0083,U0068,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-08-06,TRUE
REV00346,P0009,U0291,5,Excellent quality,"Great value for money, exactly as described.",Positive,2026-06-28,TRUE
REV00347,P0147,U0259,2,Below expectations,"Very poor build quality, broke within a week.",Negative,2025-11-02,TRUE
REV00348,P0359,U0252,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-03-19,TRUE
REV00349,P0373,U0431,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2026-07-25,TRUE
REV00350,P0326,U0092,5,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-03-30,FALSE
REV00351,P0208,U0404,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2026-03-24,TRUE
REV00352,P0330,U0385,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2025-11-11,TRUE
REV00353,P0079,U0461,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-01-09,TRUE
REV00354,P0224,U0337,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-06-09,FALSE
REV00355,P0066,U0084,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2025-02-02,TRUE
REV00356,P0371,U0322,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-07-21,TRUE
REV00357,P0256,U0083,5,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-30,TRUE
REV00358,P0241,U0051,2,Disappointed,"Overpriced for the quality offered, expected better.",Negative,2026-01-17,TRUE
REV00359,P0144,U0001,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-05-24,TRUE
REV00360,P0015,U0052,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2025-09-15,TRUE
REV00361,P0319,U0341,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-01-26,TRUE
REV00362,P0146,U0308,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-01-11,TRUE
REV00363,P0370,U0087,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-07-15,TRUE
REV00364,P0290,U0323,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2025-02-23,TRUE
REV00365,P0134,U0369,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2025-09-06,FALSE
REV00366,P0060,U0158,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-05-05,TRUE
REV00367,P0251,U0044,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-07-11,TRUE
REV00368,P0003,U0493,5,Loved it!,"Perfect for daily use, sturdy and reliable.",Positive,2025-10-16,TRUE
REV00369,P0339,U0385,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-01-12,TRUE
REV00370,P0302,U0077,4,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2026-05-25,TRUE
REV00371,P0151,U0081,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2025-08-05,TRUE
REV00372,P0189,U0298,2,Below expectations,"Stopped working after a few days, would not recommend.",Negative,2026-07-25,TRUE
REV00373,P0390,U0400,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-31,TRUE
REV00374,P0231,U0321,4,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-02-22,TRUE
REV00375,P0310,U0188,5,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2024-12-31,TRUE
REV00376,P0167,U0258,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-05-08,TRUE
REV00377,P0179,U0012,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2025-10-16,TRUE
REV00378,P0165,U0480,5,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-28,TRUE
REV00379,P0039,U0472,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-02-22,TRUE
